longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income
-0.36511429469314816;-0.3133857575735175;-1.5888052646874122;0.0786294739864787;-0.11085908870439261;-0.24800013563611412;-0.02882365504284675;0.09047458848514932
0.7868765190250571;-0.9175098163588287;-1.9130029246825926;-0.001958670565985725;-0.04162676857127474;-0.21668749852151303;-0.055010006638387836;1.0082982360160173
0.5859478887253686;-0.7582833202448723;1.1668748452716196;-0.5587076235027256;-0.36391515539785796;-0.008234800015740024;-0.38495803674220547;-1.3472796294614042
0.4698557912188805;-0.6365218820400784;0.5995289402800541;-0.16866100386879784;-0.2612603358901314;-0.37593462441862713;-0.21474675137118843;0.12283782998107255
-1.0438065570387625;0.782467186269604;1.8963195802607749;-0.49147408576181245;-0.6074219365557209;-0.7087432246081017;-0.568262497910993;0.9382749868218918
0.5234367592987991;-0.8238471715859141;0.43743011028246404;-0.11386106557312203;-0.16576748053410678;-0.29899500179417876;-0.16499268333966038;1.1102080177478613
-0.4276254241197177;-0.18225805489143385;-1.9130029246825926;0.8154353670375819;0.6339851830725997;0.520501443833667;0.5865556074523687;0.6114645121412907
0.5412970819921074;-0.7395507912902894;1.8963195802607749;-0.3091146272316644;-0.29707015664864067;-0.3186772308376423;-0.2409331029667295;-0.12118418895791094
0.58148280805204;-0.7910652459153932;1.2479242602704146;-0.7088318242118878;-0.6527810428498325;-0.5915444971220233;-0.665151998814495;-1.156596046179368
-0.11060469631354758;0.5295780453827298;1.5721219202655947;-0.2685903031138537;-0.3591405126300567;-0.5253406357940095;-0.25140764360494594;-0.49879065151836555
-1.0036208309788235;0.7590515250763762;-0.2920146247066915;0.6694556994768321;0.20188001258658814;0.6323322906715281;0.3063616453800791;1.2836241432104687
0.5904129693986974;-0.6880363366651856;1.8963195802607749;-0.8253392560505936;-0.898675145391596;-0.8304151859676945;-0.8929732576957025;1.6253185309194733
0.5591574046854094;-0.7816989814381001;1.4910725052667997;-0.4864085452470861;-0.5167037239674974;-0.30794146954120766;-0.4242375641355171;0.3251213312460998
0.48771611391218883;-0.6505712787560164;-0.7783111146994618;-0.10925602874155263;0.29259822517481154;0.3880937211776395;0.3142175508587414;-0.8269253177495363
-1.3876177688848919;1.3116611292365836;-0.9404099446970519;-0.3860187423188733;-0.5596755088777084;-0.6004909648690522;-0.5316016056772356;0.3636288215366662
0.6172034534386502;-0.8706784939723697;1.6531713352643898;-0.1589904265225021;0.5265557207970719;-0.28289135984952674;0.3351666321351743;-1.0770915854831635
0.58148280805204;-0.7301845268129963;1.8963195802607749;-0.3869397496851872;0.17800679874758196;-0.23010720014205635;0.22518395543390174;-1.074443202382024
0.8493876484516266;-0.7020857333811202;-0.7783111146994618;0.6229448274779812;0.0371548370974456;0.09107099197628059;0.020930412988681306;1.166724513126176
-1.280455832725061;0.9978912692473124;1.8963195802607749;-0.18063409963087826;0.065802693704253;-0.33120228568348276;0.15971807644504904;-0.5437072289136896
-1.2715256713784038;1.0119406659632504;1.8963195802607749;0.12283782756954488;0.7461892881159287;0.2592645856204236;0.8615122992055501;-0.44635266611580565
-0.8339477653924231;0.9885250047700226;1.8963195802607749;-0.8133661602885132;-0.879576574320391;-0.890356519872788;-0.8432191896641744;-0.41621406642483927
0.6573891794985892;-0.7442339235289342;-0.8593605296982568;1.3528431652817303;1.982821764976448;2.165756862512279;2.0294235803666822;-0.11710567898215637
-0.7759017166391758;1.1196527074521063;-1.021459359695847;0.0344211204034125;0.1971053698187869;1.7193281219355374;0.3718275243689318;-0.7018157000517115
0.17069538610601231;-0.6646206754719545;0.03218303528848875;0.6432069895368865;0.33795733146892326;0.2288465952805254;0.3744461595284859;0.2740605050561323
0.554692324012087;-0.7489170557675792;0.5184795252812591;0.25177885885348794;0.9467242843635805;0.7155344407188967;0.785571879578481;-0.9363035398265933
-0.40976510142641576;0.782467186269604;1.6531713352643898;0.12744286440111427;0.4310628654410473;0.4784530454226313;0.4660983901128797;-1.2339288327326383
0.6127383727653279;-0.856629097256435;0.5995289402800541;-0.14563581971095085;0.4549360792800535;1.0859182054458925;0.4084884166026893;-0.8865669051871954
1.3628719258841564;-0.814480907108621;-0.6162122847018716;-0.6254806575604819;-0.5549008661099073;-0.7910507278807674;-0.7018128910482526;-1.0181915453138233
-1.155433573871922;0.9557430790995017;0.5184795252812591;-0.07840228197003768;-0.33526729879105055;-0.22384467271913613;-0.2906871709982576;0.9043756831273075
-0.8339477653924231;1.3538093193843976;1.1668748452716196;-0.2547751926191455;-0.3328799774071499;-0.41708837605496;-0.3037803467960281;-0.6793044436920267
0.8493876484516266;-0.7395507912902894;0.35638069528366895;-0.7746838509033303;-0.7697597906609628;-0.5280245761181181;-0.7306178778033477;-0.7061590483375801
0.58148280805204;-0.7020857333811202;-0.2920146247066915;0.2605284288334698;1.366892847930089;1.2720047345840932;1.319773452127519;-0.638254505624366
0.6886447442118772;-0.889411022926956;-0.2109652097078964;0.4921617814614104;0.17084483459588012;0.43014211958867526;0.25137030702944285;0.8938880860467956
0.6529240988252669;-0.814480907108621;0.5184795252812591;-0.7590267256759943;-0.8007949686516708;-0.7328986875250796;-0.8275073787068498;-0.1513757563109
-0.039163405540327025;0.3328864913596077;1.4100230902680047;-0.4200960148724868;-0.48089390320898817;-0.5987016713196464;-0.4661357266883828;-1.0696231451379503
0.737760631618467;-0.8940941551656009;0.03218303528848875;-0.09498041456368751;-0.08221123209758521;1.2684261474852818;0.03926085910556006;0.3646352071150992
-2.0305893858438897;2.3138514283067906;0.35638069528366895;-0.5960084218384377;-0.7267880057507516;-0.7588434439914634;-0.6939569855695903;-0.7323780410388602
-1.3027812360916917;1.0025744014859606;1.8963195802607749;-0.03971997258485477;0.13503501383737088;-0.1961106227033466;0.1754298874023737;0.009328130266238318
1.0369210367313353;-1.212547147393517;-1.264607604692232;0.3940744969489823;0.2973728679426128;-0.23010720014205635;0.3063616453800791;-0.34973965058624046
-0.40083494007975845;0.5810925000078336;-0.6972616997006668;-0.6240991465110111;-0.5453515805743048;-0.41798302282966293;-0.6075420253043047;-1.3420358309211482
1.251244909050997;-1.3530411145528902;-1.183558189693437;0.6643901589621057;0.507457149725867;0.6332269374462309;0.48966610654886666;0.4578582922752059
-1.173293896565224;1.0025744014859606;1.3289736752692096;-0.3639145655273402;-0.34720390571055365;-0.23010720014205635;-0.398051212539976;-0.6125122218812912
1.050316278751315;-1.3249423211210176;0.43743011028246404;-0.5729832376805907;-0.755435862357559;-0.7955239617542819;-0.6730079042931574;-0.08585475838871146
0.6752495021918975;-0.8472628327791419;-0.2920146247066915;-0.5039076852070498;-0.6193585434752239;-0.6165946068137041;-0.6180165659425211;0.6624723706692351
-1.307246316765014;0.9370105501449189;0.19428186528607885;0.2149385642009328;0.1971053698187869;0.04544400646643328;0.3063616453800791;0.6794220225165277
0.7020399862318568;-0.8706784939723697;0.03218303528848875;-0.6125865544320875;-0.6480064000820313;-0.44661171962015533;-0.6442029175380621;-0.3612866009072083
0.5145065979521481;-0.8191640393472659;0.9237266002752343;-0.7908014798138231;-0.6790415780727393;-0.9395620924814468;-0.7175247020055772;0.7314892342849282
0.777946357678406;-0.9128266841201838;-2.0751017546801824;0.19605791319149826;-0.10608444593659137;-0.05744037262439888;-0.039298195681063186;2.1432892978403157
0.5770177273787177;-0.7208182623357031;1.5721219202655947;-0.5135782625533455;-0.581161401332814;-0.7445290955962172;-0.5630252275918848;0.15594261874531495
1.1172924888512068;-1.3811399079847664;0.03218303528848875;-0.5347614319785647;-0.5286403308870005;-0.305257529217099;-0.5499320517941143;-0.5414825871087325
0.5859478887253686;-0.7255013945743514;1.2479242602704146;-0.5605496382353533;-0.2397744434350259;-0.26857701145428053;-0.3325853335511233;-0.9330195447811805
0.7511558736384467;-0.7067688656197685;0.5184795252812591;-0.4919345894449694;-0.6265205076269258;-0.29810035501947585;-0.5551693221132225;0.11732919313070275
1.0637115207712882;-0.8659953617337248;-1.7509040946850023;-0.4352926364166658;-0.2731969428096345;-0.5486014519362846;-0.38495803674220547;-1.340393833398442
-0.45441590815967703;1.4708876253505432;-1.102508774694642;-0.22438194953078752;-0.344816584326653;-0.5047637599758431;-0.37972076642309727;0.08353582476016429
0.48325103323886015;-0.7442339235289342;1.4910725052667997;-0.3160221824790185;-0.6241331862430252;-0.6237517810113272;-0.5865929440278718;2.6956890450759707
1.0815718434645964;-1.3483579823142455;0.5184795252812591;-0.5762067634626893;-0.49999247428019306;-0.6219624874619215;-0.4818475376457075;-0.6305741946310618
-1.106317686465332;1.0915539140202304;-0.12991579470910136;-0.02544435840698964;0.4549360792800535;0.07049411615811416;0.3194548211778496;-1.0780450033995737
-0.7759017166391758;1.3959575095322083;-0.2920146247066915;0.0298160835718431;-0.17770408745360988;0.0016063145059917482;-0.02882365504284675;0.2389959127970466
0.621668534111979;-0.7442339235289342;1.2479242602704146;-0.8985593416725469;-0.9153863950789003;-0.7230575730033478;-0.9401086905676764;-1.0093459457560179
0.5323669206454501;-0.7020857333811202;-0.0488663797103063;0.7574119029598075;0.2114292981221906;0.06870482260870837;0.29850573990141677;2.487049424368209
-0.8339477653924231;1.3631755838616875;1.1668748452716196;-0.2570777110349302;-0.28990819249693883;-0.45555818736718423;-0.2383144678071754;-0.47426662400181474
-1.1197129284853053;0.8058828474628351;0.5184795252812591;-0.5504185572059007;-0.7960203258838695;-0.7176896923551305;-0.7725160403562135;3.147397266806305
0.11711441802610006;-0.5662748984603917;-0.8593605296982568;1.3579087057964567;1.2021676724409465;1.2872137297540425;1.3747647904781553;-0.15365336577787997
1.1083623275045558;-1.404555569177994;0.35638069528366895;0.11454876127271997;0.6077246478496929;0.1662213210513232;0.6624960270794378;-0.9238561392512382
0.58148280805204;-0.833213436063204;-0.3730640397054865;2.960461523182606;1.9016528379238269;2.8063239531995468;2.162973973503942;0.884406874544717
-1.0348763956921052;0.9510599468608535;0.03218303528848875;0.027513565156058403;0.33795733146892326;-0.054756432300290224;0.3692088892093777;-0.402336538974869
0.6529240988252669;-0.8472628327791419;0.5995289402800541;-0.32062721931058785;-0.4594080107538826;-0.4922387051300027;-0.43209346961417944;0.711467458040314
0.6350637761319586;-0.8987772874042458;0.5995289402800541;-0.0728762377721544;-0.032077483035672275;-0.5629158003315309;-0.1440436020632275;0.6934584529525663
1.135152811544515;-1.3624073790301834;0.5995289402800541;-0.28194490992540494;-0.4044996189241684;-0.24978942918551988;-0.37710213126354314;-0.05084313379164865
-1.0527367183854135;0.9791587402927295;-1.9940523396813876;2.2264186522304446;2.4769972914438756;1.3561015314061649;2.6317096670641273;0.6734366767079525
-0.7446461519258942;2.1827237256247067;-0.6162122847018716;0.27019900617976556;0.3069221534782153;0.07138876293281704;0.2120907796361312;-0.9109849973797006
0.5680875660320603;-0.7723327169608103;1.0047760152740295;-0.48825055997971384;-0.29229551388083946;0.0007116677312888599;-0.34305987418933975;-1.4940530209265495
-0.8294826847190945;1.4100069062481464;1.0858254302728245;-0.4247010517040562;-0.37346444093346043;-0.31509864373883073;-0.3640089554657726;-1.0652797968520817
0.5680875660320603;-0.7208182623357031;0.5184795252812591;-0.20458029115503912;1.0971255315493194;1.8070035058564204;1.076240382288987;-0.9669718161377875
1.1083623275045558;-1.1703989572457028;-0.9404099446970519;2.6818567948726577;4.988459387307325;5.003576431869841;4.624491023484803;-0.9155931839756832
0.6618542601719178;-0.800431510392683;0.43743011028246404;-0.24142058580759426;-0.2421617648189265;-0.006445506466334247;-0.15451814270144396;-0.07865115635361215
0.2421366768792392;-0.09796167459580911;0.5995289402800541;-0.2754978583612078;-0.21828855097992034;-0.3580416889245694;-0.3325853335511233;-1.0726423018732494
0.7690161963317487;-0.7161351300970583;-0.9404099446970519;2.391739474483786;2.5915887178711055;2.6819680515158453;2.6840823702552092;-0.01365983505165167
0.7154352282518365;-0.8238471715859141;0.5184795252812591;-0.30865412354850746;-0.4092742616919697;-0.24084296143849102;-0.37972076642309727;-0.0794986389459769
0.25553191889921884;-0.14010986474362314;0.5995289402800541;-0.48456653051445836;-0.4092742616919697;-0.09859412426073175;-0.2906871709982576;-1.1619457800436694
-1.1107827671386543;0.8199322441787732;-0.3730640397054865;-0.10050645876157079;-0.08937319624928707;-0.04849390487737;0.015693142669573088;0.1057822428097351
-1.106317686465332;0.9510599468608535;-1.5077558496886172;-0.281484406242248;-0.4331474755309758;-0.4958172922288142;-0.39019530706131367;0.7651766673314213
-1.075062121752044;1.269512939088773;-1.4267064346898222;-0.5260118619985829;-0.5238656881191992;-0.46718859543832175;-0.5158897947199109;0.36256946829621056
1.1128274081778844;-1.404555569177994;0.6805783552788491;-0.15622740442356045;-0.38062640508516227;-0.35356845505105494;-0.37710213126354314;-0.221028231870866
-0.06595388958027996;-0.5756411629376849;-0.12991579470910136;0.5248575429655531;0.5552035774038794;0.28699863563621314;0.6546401216007754;0.09153394172560496
0.6082732920919993;-0.7770158491994552;1.1668748452716196;-0.8368518481295171;-0.7793090761965652;-0.5378656906398499;-0.8301260138664038;-1.0501310455135644
-1.209014541951834;1.0540888561110644;1.8963195802607749;0.07402443715490929;0.9347876774440773;-0.04402067100385556;0.9819695165450391;-0.8906983828249729
-1.115247847811983;0.7965165829855421;-0.45411345470428155;0.8587227132543342;0.507457149725867;0.6672235148849407;0.5786997019737063;1.662078088363288
-0.6732048611526673;0.9744756080540846;0.8426771852764393;-1.1140750653899947;-1.197090318379173;-1.1891685426235528;-1.2150653823208577;-0.26340236148909635
0.58148280805204;-0.6505712787560164;1.0858254302728245;-0.806919108724316;-0.8580906818652856;-0.7749470859361154;-0.7882278513135381;0.32300262476518804
-0.7446461519258942;0.32820335912095944;-0.45411345470428155;-0.25201217052020386;-0.005816947812765492;0.3907776615017482;-0.11523861530813233;-0.433269653596177
-1.6108718025512108;2.192089990102;0.5995289402800541;-1.1716380257846122;-1.2185762108342786;-1.2553724039515664;-1.291005801947927;-1.7671542863160437
-1.075062121752044;0.7777840540309592;0.03218303528848875;0.03626313513604026;0.3427319742367245;0.16174808717780878;0.3796834298475941;-0.2835300730577556
0.49218119458551746;-0.7723327169608103;-0.7783111146994618;-0.05629810517850459;0.44777411512835164;-0.40903655508263403;0.42420022756001396;-0.03468799687469837
-0.8384128460657454;0.9932081370086675;-1.021459359695847;-0.190304676977174;-0.19202801575701356;-0.19879456302745524;-0.14666223722278163;-0.20667399546269055
1.1574782149111458;-1.3108929244050795;-0.45411345470428155;-1.1481523379436083;-1.209026925298676;-1.1811167216512266;-1.2229212877995201;-0.6496425529592654
1.059246440097966;-0.8097977748699762;-2.0751017546801824;8.481440180551154;6.750302568625979;7.337709867069677;6.051647185441793;0.16775440737639688
-0.8428779267390741;1.4381056996800223;0.03218303528848875;-0.22253993479815976;-0.4044996189241684;-0.2506840759602228;-0.38233940158265134;0.05985927983597802
0.5323669206454501;-0.6880363366651856;-1.5077558496886172;-0.01669478842700779;0.5002951855741652;-0.043126024229152675;0.4687170252724338;-0.1374452611989068
1.0145956333646984;-0.7114519978584134;0.5184795252812591;-0.289312968855916;0.3307953673172214;0.2619485259445323;0.29064983442275444;-1.6763147459469625
-0.6106937317261041;0.06126482151814724;-1.4267064346898222;2.9263842506289928;2.768250500279751;0.3612543179365529;0.667733297398546;-0.34020547142213875
0.7690161963317487;-0.8800447584496628;-1.021459359695847;0.7942521976123627;1.4862589171251197;0.664539574560832;1.319773452127519;0.07898060582620432
1.001200391344725;-0.7020857333811202;1.0047760152740295;-0.3708221207746943;-0.30900676356814377;0.007868841928911968;-0.4111443883377465;-0.7520820113113371
0.09925409533279177;0.27200577225721073;-0.5351628697030766;0.19467640214202744;0.44777411512835164;0.665434221335535;0.6205978645265721;-1.2675632981171086
-0.7401810712525656;1.475570757589188;-1.6698546796862073;0.3572342022964271;-0.05833801825857905;-0.09769947748602886;-0.2409331029667295;1.3343141957662767
0.6886447442118772;-0.8987772874042458;0.03218303528848875;1.3408700695196498;1.0899635673976173;0.8828333875883368;1.1390876261182856;0.8031544810017601
-1.0438065570387625;0.7965165829855421;0.43743011028246404;-1.1260481611520752;-1.1803790686918687;-1.1354897361413794;-1.1888790307253168;0.09412935716472164
0.7824114383517283;-0.9175098163588287;-1.5888052646874122;-0.09544091824684445;-0.3400419415588518;-0.2032677969009697;-0.3037803467960281;1.7639349024331088
1.0547813594246374;-1.3389917178369524;0.19428186528607885;-0.3178641972116462;-0.16099283776630555;-0.4340866647743149;-0.10214543951036179;-0.5350735000039754
-0.6419492964393857;0.9463768146222086;-0.9404099446970519;-0.9938836040860335;-0.8031822900355714;-1.0943359845050464;-0.7777533106753217;-1.6895566614526594
0.6931098248851995;-0.786382113676745;0.5995289402800541;-0.48963207102918466;-0.5930980082523171;-0.5414442777386616;-0.589211579187426;0.29635989076772573
-0.5839032476861449;0.6653888803034583;0.03218303528848875;0.7062959941293873;0.5743021484750843;0.6001250067822241;0.6284537700052344;-0.6765501252668416
0.6082732920919993;-0.7770158491994552;0.1132324502872838;-0.33674484822108075;0.056253408168650536;0.5670230761182172;0.08639629197753401;-0.7842333821591693
0.7332955509451384;-0.8285303038245591;0.03218303528848875;-0.8736921427820722;-0.9010624667754966;-1.050498292544605;-0.9165409741316894;-0.1243622486792781
0.13050966004607972;0.2579563755412727;-0.45411345470428155;0.2476343257050755;0.020443587410141288;0.3648329050353644;-0.007874573766413885;-0.6687109112874691
-0.5749730863394875;1.0072575337246055;-0.2920146247066915;-1.0228953361249207;-0.24693640758672775;-1.0003980731612432;-1.0343795563116243;-0.8498073477433807
1.1262226501978578;-1.2781109987345587;-1.8319535096837976;1.788019145865038;0.6865062535184132;1.5430827073190685;0.7986650553762514;2.8674102053538486
-0.8250176040457657;1.433422567441374;-0.0488663797103063;-0.479500989999732;-0.550126223342106;-0.512815580948169;-0.5132711595603567;-0.12150199493004764
-1.2625955100317527;0.9885250047700226;1.3289736752692096;-0.5435110019585466;-0.550126223342106;-0.44482242607074957;-0.5211270650390191;-0.8981138555081634
0.4966462752588398;-0.7489170557675792;1.3289736752692096;-0.8819812090788971;-0.8843512170881923;-0.8062597230507165;-0.8536937303023908;-0.6459348166176703
-1.3117113974383428;0.9932081370086675;1.2479242602704146;-0.41595148172407437;-0.46656997490558444;-0.49134405835529976;-0.4478052805715041;-0.4815231936989367
0.7422257122917895;-0.875361626211018;0.03218303528848875;0.016461476760291856;0.3904784019147368;1.6468617331846036;0.48181020107020434;-0.09374694003010679
-1.4010130109048715;1.5785996668393958;-0.8593605296982568;-0.8515879659905391;-0.9320976447662046;-1.1050717458014812;-1.1574554088106674;-0.8261837704812174
0.6484590181519382;-0.7161351300970583;1.6531713352643898;0.07816897030332175;-0.14428158807900124;-0.08249048231607976;-0.02882365504284675;0.7299002044242445
0.17069538610601231;-0.6365218820400784;-1.8319535096837976;-0.1543853896909327;-0.36391515539785796;-0.45734748091659;-0.3587716851466644;0.7112026197302003
0.5993431307453483;-0.842579700540497;1.1668748452716196;-0.5600891345521964;-0.6360697931625282;-0.4922387051300027;-0.589211579187426;-0.08686114396714442
-1.405478091578194;1.269512939088773;-0.5351628697030766;-0.6415982864709747;-0.4856685459767894;-0.6461179503788994;-0.5054152540816944;-0.6721538093189503
0.5993431307453483;-0.8378965683018488;0.5184795252812591;-0.6959377210834936;-0.6336824717786276;-0.3705667437704098;-0.6075420253043047;0.07924544413631812
0.5189716786254704;-0.7114519978584134;0.2753312802848739;1.3519221579154164;0.5122317924936682;0.13043545006320767;0.5132338229848536;5.894141316322015
0.5055764366054908;-0.6224724853241438;-0.0488663797103063;-1.0919708885984616;-1.1397946051655583;-1.051392939319308;-1.149599503332005;-1.1473267053253802
0.9520845039381287;-0.7816989814381001;-0.0488663797103063;0.5087399140550602;0.2687250113358054;0.8747815666160108;0.3796834298475941;-0.0021658523927066756
0.6573891794985892;-0.7348676590516412;0.1132324502872838;-0.30497009408325193;0.03238019432964437;0.7540042520311209;0.02616768330778952;-0.6689227819355602
-1.3251066394583224;1.0681382528269991;0.6805783552788491;-0.05445609044587683;-0.33526729879105055;-0.37772391796803295;-0.21998402169029665;2.180631499566381
-0.512461956912918;2.215505651295228;-0.7783111146994618;0.838000047512272;0.6912808962862145;0.7226916149165198;0.7227246357491823;-0.16880211711639728
0.5189716786254704;-0.7442339235289342;1.1668748452716196;0.5621583413012652;-0.003429626428864876;-0.02075985486158046;0.02616768330778952;2.5008739841561565
-0.9812954276121929;0.534261177621378;0.03218303528848875;-0.47627746421763345;-0.08459855348148583;0.5455515535253479;-0.007874573766413885;-0.8124651460173152
0.7243653895984874;-0.856629097256435;-0.0488663797103063;0.12514034598532958;-0.11802105285609446;0.07049411615811416;-0.005255938606859777;0.5670776113661945
1.0458511980779863;-0.9221929485974769;-1.3456570196910271;-0.3560860029136722;-0.43553479691487645;-0.3705667437704098;-0.4661357266883828;-0.39582151654606595
0.6529240988252669;-0.6833532044265374;1.4100230902680047;-0.39983385281358147;-0.5334149736548017;-0.5978070245449435;-0.4478052805715041;0.4511843668603347
0.5904129693986974;-0.7629664524835172;1.1668748452716196;-0.8193527081695534;-0.7936330044999689;-0.5664943874303424;-0.8222701083877415;-1.549827969036545
-0.8384128460657454;1.4287394352027292;-0.7783111146994618;-0.07656026723740993;-0.010591590580566725;-0.059229666173804665;-0.09952680435080767;-0.9586029255381869
-0.6196238930727551;0.3937672104620013;1.8963195802607749;-0.43805565851560746;-0.5668374730294103;-0.7185843391298334;-0.686101080090928;-0.340629212718321
0.49218119458551746;-0.7629664524835172;0.8426771852764393;-0.9340181252756313;-0.8700272887847886;-0.7901560811060645;-0.8955918928552565;-0.8040962554177148
-1.3117113974383428;0.9978912692473124;1.8963195802607749;-0.2874709541232882;-0.27797158557743573;-0.24978942918551988;-0.09952680435080767;-0.08686114396714442
1.0815718434645964;-1.198497750677579;-1.3456570196910271;3.0668378739918594;2.5414549688091923;2.3733149142433487;2.626472396745019;0.25372092283938164
-1.133108170505285;1.0540888561110644;0.5184795252812591;0.487556744629841;-0.024915518883970422;0.08033523067984592;0.04187949426511417;1.7792955244197173
0.48325103323886015;-0.6739869399492475;0.5995289402800541;-0.26905080679701066;-0.27558426419353516;-0.2587358969325488;-0.204272210732972;0.005832264572734469
0.6529240988252669;-0.842579700540497;0.5995289402800541;-0.5683782008490214;-0.6885908636083418;-0.23010720014205635;-0.6546774581762786;0.5311125688527216
0.6261336147853076;-0.6880363366651856;1.2479242602704146;-0.6254806575604819;-0.6217458648591245;-0.44392777929604665;-0.6284911065807375;-1.1336080808614781
-1.0393414763654338;0.8058828474628351;1.5721219202655947;-0.49746063364285265;-0.23738712205112528;0.04276006614232462;-0.2016535755734179;-0.6912221676471539
1.0145956333646984;-0.7067688656197685;0.9237266002752343;-0.20458029115503912;0.17561947736368136;0.08570311132806326;0.07854038649887168;-1.4710120879466368
0.5502272433387584;-0.8051146426313313;0.8426771852764393;-0.6531108785498982;-0.5405769378065035;-0.2819967130748239;-0.43994937509284177;-0.2771209859529984
0.978874987978088;-1.1423001638138301;-0.8593605296982568;-0.7677762956559762;-0.37346444093346043;-0.689955642339341;-0.5630252275918848;-1.0149075502684106
0.6305986954586299;-0.6974026011424753;1.8963195802607749;-1.0311844024217456;-1.0061046076671238;-0.9485085602284757;-1.0369981914711783;-1.1903364468878839
-1.338501881478302;1.138385236406689;-0.7783111146994618;5.977221151543716;5.210480276010082;4.193921100763728;5.535776059009633;0.6484359402331966
0.563622485358738;-0.6833532044265374;-1.021459359695847;-0.5937059034226531;-0.33526729879105055;-0.1880588017310206;-0.37710213126354314;-0.37987825027720684
0.5948780500720197;-0.800431510392683;0.2753312802848739;0.025671550423430646;0.24246447611289862;0.4757691050985226;0.29326846958230857;-1.4036901895156735
1.094967085484576;-1.423288098132577;-0.8593605296982568;-0.14425430866148004;0.09922519307886163;0.10449069359682392;0.17281125224281957;-0.9292588407775625
0.5591574046854094;-0.7816989814381001;1.5721219202655947;-0.28885246517275903;-0.43553479691487645;-0.3589363356992723;-0.4268561992950712;0.10075031491757021
1.1753385376044476;-1.3296254533596625;-0.7783111146994618;0.32776196657438295;-0.24693640758672775;0.47129587122500816;0.473954295591542;-0.4518613029661755
0.13050966004607972;-0.6365218820400784;1.2479242602704146;-0.6125865544320875;-0.6193585434752239;-0.673852000394689;-0.5839743088683177;0.11531642197383679
1.001200391344725;-0.7208182623357031;0.1132324502872838;-0.6968587284498075;-0.6862035422244411;-0.3464112808534318;-0.6913383504100361;-0.7842333821591693
0.9118987778781962;-0.8191640393472659;-0.6162122847018716;-0.8842837274946819;-0.8604780032491861;-0.5825980293749944;-0.8798800818979319;-0.6921226179015413
0.7511558736384467;-0.8847278906883077;0.19428186528607885;-0.7010032615982199;-0.5787740799489134;0.2655271130433438;-0.6101606604638588;-0.5638879081443718
0.5100415172788194;-0.6833532044265374;0.19428186528607885;-0.18754165487823235;-0.41882354722757215;-0.45376889381777846;-0.34305987418933975;1.198981819298054
-1.106317686465332;0.9229611534289808;-0.9404099446970519;0.3093418192481054;0.23768983334509738;0.40419736312229154;0.2644634828272134;0.27289521649163084
0.6395288568052873;-0.8238471715859141;1.3289736752692096;-0.4771984715839473;-0.569224794413311;-0.6139106664895955;-0.5394575111558979;0.42597175973748763
